ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,listened
2024-08-20 12:56:41+00:00,windows,1130,IT,5.43.248.14,All Stars,Martin Solveig,All Stars,spotify:track:26haJjtanhamtf25RXH0MO,,,,fwdbtn,fwdbtn,False,True,False,1724158599,False,1
2024-08-20 12:56:42+00:00,windows,1130,IT,5.43.248.14,Places,Martin Solveig,Places,spotify:track:4QcDkuGQx9824a6X9BZF4e,,,,fwdbtn,fwdbtn,False,True,False,1724158601,False,1
2024-08-20 12:56:56+00:00,windows,14400,IT,5.43.248.14,My Love,Martin Solveig,My Love,spotify:track:7pZ00FeIkpuzHskuDWQnU5,,,,fwdbtn,fwdbtn,False,True,False,1724158602,False,1
2024-08-20 12:56:58+00:00,windows,1760,IT,5.43.248.14,One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,One Kiss (with Dua Lipa) [Remixes],spotify:track:7b4vbqgzMhbFa0wdjfftQJ,,,,fwdbtn,fwdbtn,False,True,False,1724158616,False,2
2024-08-20 12:56:59+00:00,windows,1090,IT,5.43.248.14,The Right Song,Tiësto,The Right Song,spotify:track:59yxjfkqhOPacjiolBHQDC,,,,fwdbtn,fwdbtn,False,True,False,1724158618,False,1
2024-08-20 12:57:01+00:00,windows,1500,IT,5.43.248.14,+1 (feat. Sam White) - Tujamo Remix,Martin Solveig,+1 (feat. Sam White),spotify:track:6BSwO1bF8LQoPDQahphMI3,,,,fwdbtn,fwdbtn,False,True,False,1724158620,False,2
2024-08-20 12:57:09+00:00,windows,7630,IT,5.43.248.14,Show Me Love - Solidisco Remix,Steve Angello,Show Me Love (2015 Remixes),spotify:track:4i9sTRzySAVqqUW0CacpSh,,,,fwdbtn,fwdbtn,False,True,False,1724158621,False,1
2024-08-20 12:57:15+00:00,windows,5310,IT,5.43.248.14,Show Me Love - Boeboe Remix,Steve Angello,Show Me Love (2015 Remixes),spotify:track:0ZoedAbORBCd07pxI3f10O,,,,fwdbtn,fwdbtn,False,True,False,1724158629,False,1
2024-08-20 12:57:18+00:00,windows,2740,IT,5.43.248.14,Nobody Does It Better,Michael Calfan,100 Greatest Motivation Songs,spotify:track:3lCkk0p5M3MdWUd2LC90HG,,,,fwdbtn,fwdbtn,False,True,False,1724158635,False,1
2024-08-20 12:57:21+00:00,windows,2710,IT,5.43.248.14,212,Azealia Banks,Broke with Expensive Taste,spotify:track:7mDKRYiqejoHzP7dQGxLys,,,,fwdbtn,fwdbtn,False,True,False,1724158638,False,1
2024-08-20 12:57:28+00:00,windows,6600,IT,5.43.248.14,On the Beach - Short Edit,Nora En Pure,On the Beach,spotify:track:0psrSwsDcH2R2xzMSO4wxo,,,,fwdbtn,fwdbtn,False,True,False,1724158641,False,1
2024-08-20 12:57:29+00:00,windows,1310,IT,5.43.248.14,Satisfaction - Isak Original Extended,Benny Benassi,Hypnotica,spotify:track:1n7omixiROWs5q6xpWiQuL,,,,fwdbtn,fwdbtn,False,True,False,1724158648,False,1
2024-08-20 12:57:37+00:00,windows,7440,IT,5.43.248.14,Dress Code,Il Pagante,Dress Code,spotify:track:3dz3R9jDrvHldvfnSSTz3p,,,,fwdbtn,endplay,False,True,False,1724158649,False,3
2024-08-20 12:57:44+00:00,windows,270,IT,5.43.248.14,No Va Be,Il Pagante,Devastante,spotify:track:4WImQJDzGuT2tUV22tsTma,,,,fwdbtn,fwdbtn,False,True,False,1724158664,False,1
2024-08-20 12:57:44+00:00,windows,5910,IT,5.43.248.14,Portofino,Il Pagante,Devastante,spotify:track:3wCB56oq3DwkzglS3G65EL,,,,clickrow,fwdbtn,False,True,False,1724158657,False,24
2024-08-20 12:57:46+00:00,windows,1160,IT,5.43.248.14,Dress Code,Il Pagante,Dress Code,spotify:track:3dz3R9jDrvHldvfnSSTz3p,,,,fwdbtn,fwdbtn,False,True,False,1724158664,False,3
2024-08-20 12:57:47+00:00,windows,1320,IT,5.43.248.14,#Sbatti,Il Pagante,Entro in pass,spotify:track:4LSDn7GlMu4DkZMfxxwqTM,,,,fwdbtn,fwdbtn,False,True,False,1724158666,False,1
2024-08-20 12:57:49+00:00,windows,1970,IT,5.43.248.14,Faccio after,Il Pagante,Entro in pass,spotify:track:3ThpS8qAiT6jsaX0suYEQ1,,,,fwdbtn,fwdbtn,False,True,False,1724158667,False,1
2024-08-20 12:57:50+00:00,windows,1110,IT,5.43.248.14,Pettinero,Il Pagante,Entro in pass,spotify:track:1ESa3YMv7iTLSD5IM2cSSU,,,,fwdbtn,fwdbtn,False,True,False,1724158669,False,3
2024-08-20 12:57:51+00:00,windows,400,IT,5.43.248.14,Fuori corso,Il Pagante,Entro in pass,spotify:track:05zswTe9mBmNXj58mLuaGz,,,,fwdbtn,fwdbtn,False,True,False,1724158670,False,1
2024-08-20 12:57:52+00:00,windows,750,IT,5.43.248.14,Vamonos,Il Pagante,Entro in pass,spotify:track:45zYfgdIoC5wktBIAlIxYj,,,,fwdbtn,fwdbtn,False,True,False,1724158671,False,1
2024-08-20 12:57:53+00:00,windows,840,IT,5.43.248.14,Bomber,Il Pagante,Entro in pass,spotify:track:5Sc5tNISXoSngUrgluerdm,,,,fwdbtn,fwdbtn,False,True,False,1724158672,False,1
2024-08-20 12:57:59+00:00,windows,5940,IT,5.43.248.14,Dam,Il Pagante,Entro in pass,spotify:track:6K5tKYr2xhvHXSAVwhMEcu,,,,fwdbtn,fwdbtn,False,True,False,1724158673,False,3
2024-08-20 12:58:00+00:00,windows,450,IT,5.43.248.14,Ultimo,Il Pagante,Entro in pass,spotify:track:0ZqhXLsu4Cql3YybRcktg2,,,,fwdbtn,fwdbtn,False,True,False,1724158679,False,2
2024-08-20 12:58:04+00:00,windows,4530,IT,5.43.248.14,Il Terrone Va Di Moda,Il Pagante,Il Terrone Va Di Moda,spotify:track:3rSnjrrh5EVlPIrd8w16Ad,,,,fwdbtn,fwdbtn,False,True,False,1724158680,False,3
2024-08-20 12:58:09+00:00,windows,4750,IT,5.43.248.14,Open Bar,Il Pagante,Open Bar,spotify:track:3EyZw5sCXxOkE8EWsOIkB1,,,,fwdbtn,fwdbtn,False,True,False,1724158684,False,8
2024-08-20 12:58:10+00:00,windows,850,IT,5.43.248.14,Dress Code,Il Pagante,Paninaro 2.0,spotify:track:4F8ax1TuStM3QOSz33yAWS,,,,fwdbtn,fwdbtn,False,True,False,1724158689,False,1
2024-08-20 12:58:14+00:00,windows,4050,IT,5.43.248.14,Settimana Bianca,Il Pagante,Paninaro 2.0,spotify:track:5BqUbKq9rCMrCkRtAiz8XA,,,,fwdbtn,fwdbtn,False,True,False,1724158690,False,4
2024-08-20 12:58:15+00:00,windows,1150,IT,5.43.248.14,ADORO,Il Pagante,Paninaro 2.0,spotify:track:4mDvbHHwbZwRTttwEP8k4Y,,,,fwdbtn,fwdbtn,False,True,False,1724158694,False,1
2024-08-20 12:58:20+00:00,windows,4390,IT,5.43.248.14,DAM 2 (il ritorno),Il Pagante,Paninaro 2.0,spotify:track:33k2G8hREO3QbEkWx3PC6G,,,,fwdbtn,fwdbtn,False,True,False,1724158696,False,3
2024-08-20 12:58:21+00:00,windows,350,IT,5.43.248.14,Il Terrone Va Di Moda,Il Pagante,Paninaro 2.0,spotify:track:2OewgwaDHgeMZepcAyVlzy,,,,fwdbtn,fwdbtn,False,True,False,1724158700,False,1
2024-08-20 12:58:22+00:00,windows,1560,IT,5.43.248.14,Portofino,Il Pagante,Portofino,spotify:track:6xc77qJbTNh3yQzSopZEuw,,,,fwdbtn,fwdbtn,False,True,False,1724158701,False,4
2024-08-20 12:58:31+00:00,windows,9030,IT,5.43.248.14,Spingere,Il Pagante,Spingere,spotify:track:3RgpMcg7uRz9b4Sbn1iXec,,,,fwdbtn,endplay,False,True,False,1724158702,False,38
2024-08-20 12:58:34+00:00,windows,1640,IT,5.43.248.14,Cerveza,Il Pagante,Cerveza,spotify:track:1O2DrCuORLOtxAwZ3kc0aC,,,,fwdbtn,endplay,False,True,False,1724158712,False,1
2024-08-20 12:58:36+00:00,windows,2080,IT,5.43.248.14,Paradise - Radio Edit,Benny Benassi,Danceaholic,spotify:track:4F9u5Gkonke4pxyiqaTWuR,,,,clickrow,fwdbtn,False,True,False,1724158714,False,1
2024-08-20 12:58:45+00:00,windows,8410,IT,5.43.248.14,We Light Forever Up (feat. Frederick),Benny Benassi,We Light Forever Up (feat. Frederick),spotify:track:0soq8hqqNs71XDX86pqgEr,,,,fwdbtn,fwdbtn,False,True,False,1724158716,False,1
2024-08-20 12:58:47+00:00,windows,1410,IT,5.43.248.14,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,Bingo Players,Get Up (Rattle) [feat. Far East Movement],spotify:track:3wLPRjw2XQpmowqXUXb3UF,,,,fwdbtn,fwdbtn,False,True,False,1724158725,False,2
2024-08-20 12:58:58+00:00,windows,10670,IT,5.43.248.14,2U (feat. Justin Bieber) - Tujamo Remix,David Guetta,2U (feat. Justin Bieber),spotify:track:3QO7zoDums3r4dBVmSyPRE,,,,fwdbtn,fwdbtn,False,True,False,1724158727,False,1
2024-08-20 12:59:00+00:00,windows,1640,IT,5.43.248.14,For A Better Day - KSHMR Remix,Avicii,For A Better Day,spotify:track:45eNBZTEqKC6N5HauHaAJk,,,,fwdbtn,fwdbtn,False,True,False,1724158738,False,1
2024-08-20 12:59:02+00:00,windows,1800,IT,5.43.248.14,Lies - Merk & Kremont remix,Addal,Lies,spotify:track:2tpj93xPguptg254LXF38V,,,,fwdbtn,fwdbtn,False,True,False,1724158740,False,1
2024-08-20 12:59:07+00:00,windows,4640,IT,5.43.248.14,I Got U,Duke Dumont,I Got U,spotify:track:023H4I7HJnxRqsc9cqeFKV,,,,fwdbtn,fwdbtn,False,True,False,1724158742,False,3
2024-08-20 12:59:09+00:00,windows,1800,IT,5.43.248.14,Won't Look Back,Duke Dumont,Won’t Look Back,spotify:track:1EIjtTM4j3veLBfj6gd4Vk,,,,fwdbtn,fwdbtn,False,True,False,1724158747,False,2
2024-08-20 12:59:10+00:00,windows,1780,IT,5.43.248.14,Strump - Original Mix,Federico Scavo,"Let's Talk About House, Vol. 6",spotify:track:36PAtqVaQg5d91OGB1qWUl,,,,fwdbtn,fwdbtn,False,True,False,1724158749,False,1
2024-08-20 12:59:13+00:00,windows,2660,IT,5.43.248.14,Like I Do,David Guetta,Like I Do,spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,,,,fwdbtn,fwdbtn,False,True,False,1724158750,False,1
2024-08-20 12:59:14+00:00,windows,670,IT,5.43.248.14,The Only Way Is Up,Martin Garrix,The Only Way Is Up,spotify:track:2aTAk8fQ0Hc5lIRkzudyxl,,,,fwdbtn,fwdbtn,False,True,False,1724158753,False,1
2024-08-20 12:59:17+00:00,windows,3180,IT,5.43.248.14,Tremor - Sensation 2014 Anthem; Radio Edit,Dimitri Vegas & Like Mike,Tremor (Sensation 2014 Anthem),spotify:track:40yIp7jGQGOgbfrnGO5D59,,,,fwdbtn,endplay,False,True,False,1724158754,False,1
2024-08-20 12:59:19+00:00,windows,930,IT,5.43.248.14,My Life Is Going On - Burak Yeter Remix,Burak Yeter,My Life Is Going On (Burak Yeter Remix),spotify:track:4vySWreGAhDr34U0KwZdVP,,,,clickrow,fwdbtn,False,True,False,1724158757,False,1
2024-08-20 12:59:23+00:00,windows,4300,IT,5.43.248.14,Cola - Club Mix,CamelPhat,Cola,spotify:track:0ReCEc0B5vFdvMMpc18xYf,,,,fwdbtn,fwdbtn,False,True,False,1724158759,False,1
2024-08-20 12:59:25+00:00,windows,1440,IT,5.43.248.14,Symphony - DJ Antoine vs Mad Mark 2k18 Mix,DJ Antoine,The Time Is Now,spotify:track:7dU4pBUbhEjMInWBbyGaO1,,,,fwdbtn,fwdbtn,False,True,False,1724158763,False,1
2024-08-20 12:59:26+00:00,windows,1010,IT,5.43.248.14,Back & Forth,MK,Back & Forth,spotify:track:4M8x1TR36VMQMFMbGCdoyA,,,,fwdbtn,fwdbtn,False,True,False,1724158765,False,1
2024-08-20 12:59:27+00:00,windows,1320,IT,5.43.248.14,The Way I Are,Timbaland,Shock Value,spotify:track:2bLqfJjuC5syrsgDsZfGmn,,,,fwdbtn,fwdbtn,False,True,False,1724158766,False,5
2024-08-20 12:59:31+00:00,windows,3570,IT,5.43.248.14,Ultimo,Il Pagante,Entro in pass,spotify:track:0ZqhXLsu4Cql3YybRcktg2,,,,fwdbtn,fwdbtn,False,True,False,1724158767,False,2
2024-08-20 12:59:32+00:00,windows,900,IT,5.43.248.14,I Found You (with Calvin Harris),benny blanco,I Found You (with Calvin Harris),spotify:track:5sdb5pMhcK44SSLsj1moUh,,,,fwdbtn,fwdbtn,False,True,False,1724158771,False,1
2024-08-20 12:59:40+00:00,windows,7180,IT,5.43.248.14,If I Lose Myself - Alesso vs OneRepublic,OneRepublic,Forever,spotify:track:64VzxgaIpjB52YUtsF9St7,,,,fwdbtn,fwdbtn,False,True,False,1724158772,False,1
2024-08-20 12:59:48+00:00,windows,8380,IT,5.43.248.14,The Girl Is Mine,99 Souls,The Girl Is Mine featuring Destiny's Child & Brandy (Remixes) - EP,spotify:track:1zbTIdIbLYlXjtOqlHALh4,,,,fwdbtn,fwdbtn,False,True,False,1724158780,False,1
2024-08-20 12:59:49+00:00,windows,970,IT,5.43.248.14,Promises (with Sam Smith),Calvin Harris,Promises (with Sam Smith),spotify:track:5N5k9nd479b1xpDZ4usjrg,,,,fwdbtn,fwdbtn,False,True,False,1724158788,False,1
2024-08-20 12:59:51+00:00,windows,1360,IT,5.43.248.14,Animals - Radio Edit,Martin Garrix,Animals,spotify:track:4g6m1iaAsgdgDqgxGtvY0C,,,,fwdbtn,fwdbtn,False,True,False,1724158789,False,2
2024-08-20 12:59:52+00:00,windows,850,IT,5.43.248.14,I'm an Albatraoz,AronChupa,I'm an Albatraoz,spotify:track:5MhsZlmKJG6X5kTHkdwC4B,,,,fwdbtn,fwdbtn,False,True,False,1724158791,False,3
2024-08-20 13:00:01+00:00,windows,9410,IT,5.43.248.14,Wake Me Up,Avicii,True,spotify:track:0nrRP2bk19rLc0orkWPQk2,,,,fwdbtn,endplay,False,True,False,1724158792,False,1
2024-08-20 13:00:09+00:00,windows,7580,IT,5.43.248.14,Heroes (we could be),Alesso,Forever,spotify:track:3zU9rdflI65tK4dkkNSp77,,,,clickrow,fwdbtn,False,True,False,1724158801,False,3
2024-08-20 13:00:10+00:00,windows,600,IT,5.43.248.14,Under Control (feat. Hurts),Calvin Harris,Motion,spotify:track:4J7CKHCF3mdL4diUsmW8lq,,,,fwdbtn,fwdbtn,False,True,False,1724158809,False,1
2024-08-20 13:00:11+00:00,windows,1170,IT,5.43.248.14,Don't You Worry Child - Radio Edit,Swedish House Mafia,Don't You Worry Child,spotify:track:2V65y3PX4DkRhy1djlxd9p,,,,fwdbtn,fwdbtn,False,True,False,1724158810,False,1
2024-08-20 13:00:12+00:00,windows,890,IT,5.43.248.14,Save The World,Swedish House Mafia,Save The World,spotify:track:65hRZOQkVjmBdusz1N7aOv,,,,fwdbtn,fwdbtn,False,True,False,1724158811,False,1
2024-08-20 13:00:14+00:00,windows,1910,IT,5.43.248.14,More Than You Know,Axwell /\ Ingrosso,More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,,,,fwdbtn,fwdbtn,False,True,False,1724158812,False,1
2024-08-20 13:00:15+00:00,windows,830,IT,5.43.248.14,Dreamer,Axwell /\ Ingrosso,More Than You Know,spotify:track:0RTzJVkunbGwuRjXDFHnjf,,,,fwdbtn,fwdbtn,False,True,False,1724158814,False,1
2024-08-20 13:00:25+00:00,windows,9700,IT,5.43.248.14,Dancing Alone,Axwell /\ Ingrosso,Dancing Alone,spotify:track:5xzzxWj8a1YBbNZhNLqWuQ,,,,fwdbtn,fwdbtn,False,True,False,1724158815,False,1
2024-08-20 13:00:26+00:00,windows,1540,IT,5.43.248.14,Sugar (feat. Francesco Yates),Robin Schulz,Sugar,spotify:track:5tf1VVWniHgryyumXyJM7w,,,,fwdbtn,fwdbtn,False,True,False,1724158825,False,1
2024-08-20 13:00:28+00:00,windows,1580,IT,5.43.248.14,Unforgettable,Robin Schulz,Uncovered,spotify:track:3rvEwBi1mFFHqCnkrGmnWp,,,,fwdbtn,fwdbtn,False,True,False,1724158827,False,1
2024-08-20 13:00:49+00:00,windows,20320,IT,5.43.248.14,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,Prayer in C,spotify:track:5fnA9mkIfScSqHIpeDyvck,,,,fwdbtn,endplay,False,True,False,1724158828,False,1
2024-08-20 13:00:59+00:00,windows,9540,IT,5.43.248.14,Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',spotify:track:5STdMlrBf6pqWiNE7WqxSi,,,,clickrow,endplay,False,True,False,1724158849,False,16
2024-08-20 13:01:03+00:00,windows,4310,IT,5.43.248.14,Waiting For Love,Avicii,Stories,spotify:track:2P4OICZRVAQcYAV2JReRfj,,,,clickrow,endplay,False,True,False,1724158859,False,1
2024-08-20 13:01:26+00:00,windows,23160,IT,5.43.248.14,Pump It,Black Eyed Peas,Monkey Business,spotify:track:2ygMBIctKIAfbEBcT9065L,,,,clickrow,endplay,False,True,False,1724158863,False,4
2024-08-20 13:01:39+00:00,windows,11990,IT,5.43.248.14,Let's Get It Started - Spike Mix,Black Eyed Peas,Elephunk,spotify:track:4hfIVhq0F0zFUcrbecsYmo,,,,clickrow,endplay,False,True,False,1724158887,False,4
2024-08-20 13:01:44+00:00,windows,4760,IT,5.43.248.14,SIMPLY THE BEST,Black Eyed Peas,ELEVATION,spotify:track:31rWRFlQyMpmF6hfN4vUFj,,,,clickrow,endplay,False,True,False,1724158899,False,4
2024-08-20 13:01:53+00:00,windows,8570,IT,5.43.248.14,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:3opVsyWVYEAFK9bJAG8Opa,,,,clickrow,fwdbtn,False,True,False,1724158904,False,1
2024-08-20 13:01:58+00:00,windows,4670,IT,5.43.248.14,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:6wOYnPq1hPihRepcDClPUw,,,,fwdbtn,fwdbtn,False,True,False,1724158913,False,19
2024-08-20 13:02:07+00:00,windows,9160,IT,5.43.248.14,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:2H1047e0oMSj10dgp7p2VG,,,,fwdbtn,endplay,False,True,False,1724158918,False,2
2024-08-20 13:02:08+00:00,windows,970,IT,5.43.248.14,MAMACITA,Black Eyed Peas,MAMACITA,spotify:track:14wf185UxfNbSy8dwt4r4q,,,,clickrow,fwdbtn,False,True,False,1724158927,False,1
2024-08-20 13:02:09+00:00,windows,640,IT,5.43.248.14,My Humps,Black Eyed Peas,Monkey Business,spotify:track:20jYtEun4dUdYZ9foaOC48,,,,fwdbtn,fwdbtn,False,True,False,1724158928,False,1
2024-08-20 13:02:10+00:00,windows,840,IT,5.43.248.14,Pump It,Black Eyed Peas,Monkey Business,spotify:track:2ygMBIctKIAfbEBcT9065L,,,,fwdbtn,fwdbtn,False,True,False,1724158929,False,4
2024-08-20 13:02:12+00:00,windows,2030,IT,5.43.248.14,Don't Lie,Black Eyed Peas,Monkey Business,spotify:track:6tp27J7xy18DQiQXut3GsF,,,,fwdbtn,endplay,False,True,False,1724158930,False,5
2024-08-20 13:02:17+00:00,windows,4480,IT,5.43.248.14,RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),spotify:track:6cy3ki60hLwimwIje7tALf,,,,clickrow,fwdbtn,False,True,False,1724158932,False,3
2024-08-20 13:02:18+00:00,windows,980,IT,5.43.248.14,SIMPLY THE BEST,Black Eyed Peas,SIMPLY THE BEST,spotify:track:3LBBSmoGHWC91u754Tp21C,,,,fwdbtn,fwdbtn,False,True,False,1724158937,False,36
2024-08-20 13:02:31+00:00,windows,12820,IT,5.43.248.14,MAMACITA,Black Eyed Peas,TRANSLATION,spotify:track:04YutdH0j1INpsva3gOipt,,,,fwdbtn,endplay,False,True,False,1724158938,False,3
2024-08-20 13:02:55+00:00,windows,23600,IT,5.43.248.14,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,,,,clickrow,fwdbtn,False,True,False,1724158951,False,1
2024-08-20 13:02:56+00:00,windows,1430,IT,5.43.248.14,One Kiss (with Dua Lipa) - Oliver Heldens Remix,Calvin Harris,One Kiss (with Dua Lipa) [Remixes],spotify:track:7b4vbqgzMhbFa0wdjfftQJ,,,,fwdbtn,fwdbtn,False,True,False,1724158975,False,2
2024-08-20 13:03:15+00:00,windows,18300,IT,5.43.248.14,How Deep Is Your Love,Calvin Harris,How Deep Is Your Love,spotify:track:22mek4IiqubGD9ctzxc69s,,,,fwdbtn,fwdbtn,False,True,False,1724158976,False,1
2024-08-20 13:03:20+00:00,windows,5510,IT,5.43.248.14,Sexy Bitch (feat. Akon),David Guetta,One More Love,spotify:track:2dGxjfhFXDIUX9h5ImyKkE,,,,fwdbtn,endplay,False,True,False,1724158995,False,3
2024-08-20 13:03:33+00:00,windows,12360,IT,5.43.248.14,Without You (feat. Usher),David Guetta,Nothing but the Beat,spotify:track:3UN6cIn3VIyg0z1LCuFSum,,,,clickrow,endplay,False,True,False,1724159000,False,1
2024-08-20 13:03:36+00:00,windows,2910,IT,5.43.248.14,Flames,David Guetta,7,spotify:track:66BjcDhhwWCcQIBxHMpKXh,,,,clickrow,endplay,False,True,False,1724159013,False,1
2024-08-20 13:03:40+00:00,windows,3220,IT,5.43.248.14,Like I Do,David Guetta,7,spotify:track:4aBYzs8RxZMuqyOanNlf8I,,,,clickrow,endplay,False,True,False,1724159016,False,1
2024-08-20 13:03:46+00:00,windows,6410,IT,5.43.248.14,Dirty Sexy Money (feat. Charli XCX & French Montana),David Guetta,Dirty Sexy Money (feat. Charli XCX & French Montana),spotify:track:0tPQPaOKM32WgMSbPCYyRH,,,,clickrow,endplay,False,True,False,1724159020,False,1
2024-08-20 13:03:51+00:00,windows,4040,IT,5.43.248.14,Light My Body Up (feat. Nicki Minaj & Lil Wayne),David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),spotify:track:3vgNmjuRDnGLxUFGCLkwpm,,,,clickrow,fwdbtn,False,True,False,1724159026,False,1
2024-08-20 13:03:53+00:00,windows,2800,IT,5.43.248.14,Light My Body Up (feat. Nicki Minaj & Lil Wayne) - Tujamo Remix,David Guetta,Light My Body Up (feat. Nicki Minaj & Lil Wayne),spotify:track:3lmebIvU89RA5336bjBIaQ,,,,fwdbtn,endplay,False,True,False,1724159031,False,1
2024-08-20 13:04:00+00:00,windows,6410,IT,5.43.248.14,Dangerous (feat. Sam Martin),David Guetta,Listen,spotify:track:7pqgMEKsDMOHUdFQ7n0N9K,,,,clickrow,endplay,False,True,False,1724159034,False,1
2024-08-20 13:04:11+00:00,windows,10820,IT,5.43.248.14,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,Memories (feat. Kid Cudi),spotify:track:59o6ojGNGJOYiVJSzC6Lsa,,,,clickrow,endplay,False,True,False,1724159040,False,2
2024-08-20 13:04:26+00:00,windows,14480,IT,5.43.248.14,Love Is Gone,David Guetta,Pop Life,spotify:track:03oK265y87YNXHIQSOAWOp,,,,clickrow,endplay,False,True,False,1724159051,False,1
2024-08-20 13:04:36+00:00,windows,10570,IT,5.43.248.14,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,The Heist,spotify:track:22skzmqfdWrjJylampe0kt,,,,clickrow,endplay,False,True,False,1724159066,False,3
2024-08-20 13:04:41+00:00,windows,4020,IT,5.43.248.14,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,"At Night, Alone.",spotify:track:0vbtURX4qv1l7besfwmnD8,,,,clickrow,endplay,False,True,False,1724159076,False,2
2024-08-20 13:04:49+00:00,windows,8610,IT,5.43.248.14,Drop That Low (When I Dip),Tujamo,Drop That Low (When I Dip),spotify:track:0WSjVLITbxV6kVXndziQDm,,,,clickrow,endplay,False,True,False,1724159081,False,1
2024-08-20 13:04:51+00:00,windows,1490,IT,5.43.248.14,Le Freak - Oliver Heldens Remix,CHIC,Le Freak,spotify:track:6pytDoBX1HFvOfhOL5H5hk,,,,clickrow,endplay,False,True,False,1724159089,False,2
2024-08-20 13:05:00+00:00,windows,8600,IT,5.43.248.14,Give Me,Boye & Sigvardt,Give Me,spotify:track:25dCk04BygnSXHsyDc9S7u,,,,clickrow,fwdbtn,False,True,False,1724159091,False,1
2024-08-20 13:05:08+00:00,windows,8410,IT,5.43.248.14,Le Freak - Oliver Heldens Remix,CHIC,Le Freak,spotify:track:6pytDoBX1HFvOfhOL5H5hk,,,,fwdbtn,endplay,False,True,False,1724159100,False,2
2024-08-20 13:05:11+00:00,windows,2300,IT,5.43.248.14,The Girl Is Mine (feat. Destiny's Child & Brandy) - Club Mix,99 Souls,The Girl Is Mine featuring Destiny's Child & Brandy (Remixes) - EP,spotify:track:3SjUlGU736ypSJHscexz8W,,,,clickrow,fwdbtn,False,True,False,1724159109,False,1
2024-08-20 13:05:12+00:00,windows,910,IT,5.43.248.14,Turn up the Speakers - Radio Edit,AFROJACK,Turn Up The Speakers,spotify:track:7102UhVPxGoYGNE2w3duPh,,,,fwdbtn,fwdbtn,False,True,False,1724159111,False,1
2024-08-20 13:05:13+00:00,windows,1290,IT,5.43.248.14,Turn Up The Speakers,AFROJACK,Turn Up The Speakers,spotify:track:51wkApQ7le2JWcFGLz84mr,,,,fwdbtn,fwdbtn,False,True,False,1724159112,False,1
2024-08-20 13:05:20+00:00,windows,6860,IT,5.43.248.14,Sing Me to Sleep,Alan Walker,Sing Me to Sleep,spotify:track:2Fjz5ZC5BvFdCqcnTZ3ilH,,,,fwdbtn,fwdbtn,False,True,False,1724159113,False,1
2024-08-20 13:05:26+00:00,windows,5580,IT,5.43.248.14,Alone,Alan Walker,Alone,spotify:track:0JiVRyTJcJnmlwCZ854K4p,,,,fwdbtn,fwdbtn,False,True,False,1724159120,False,1
2024-08-20 13:05:28+00:00,windows,1790,IT,5.43.248.14,Faded,Alan Walker,Faded,spotify:track:7gHs73wELdeycvS48JfIos,,,,fwdbtn,fwdbtn,False,True,False,1724159126,False,1
2024-08-20 13:05:30+00:00,windows,1680,IT,5.43.248.14,All Falls Down (feat. Juliander),Alan Walker,All Falls Down (feat. Juliander),spotify:track:5yFSF6qQA1rcLsQRnBsZgb,,,,fwdbtn,fwdbtn,False,True,False,1724159128,False,1
2024-08-20 13:05:31+00:00,windows,1260,IT,5.43.248.14,Cool,Alesso,Forever,spotify:track:2ToIksTPpJ4csKPEOdUEyM,,,,fwdbtn,fwdbtn,False,True,False,1724159130,False,3
2024-08-20 13:05:33+00:00,windows,1380,IT,5.43.248.14,Years,Alesso,Years,spotify:track:2KrHwwnKAfSDdOStftigJm,,,,fwdbtn,fwdbtn,False,True,False,1724159131,False,1
2024-08-20 13:05:36+00:00,windows,3170,IT,5.43.248.14,Destination Calabria - Radio Edit,Alex Gaudino,Destination Calabria,spotify:track:5TmFTHZp7HjBXjjsFvCY6h,,,,fwdbtn,fwdbtn,False,True,False,1724159133,False,1
2024-08-20 13:05:38+00:00,windows,1640,IT,5.43.248.14,Destination Calabria - UK Radio Edit,Alex Gaudino,Destination Calabria,spotify:track:7pGboneNRAZ5zwT7M3WayC,,,,fwdbtn,fwdbtn,False,True,False,1724159136,False,1
